Date,Accounting_Period,Accounting_Period_Label,Product,Department,Category,GL_Code,Account,Type,Cost_Class,Budget,Actual,Forecast,Notes
2025-05-31,2025-05,May 25,Product B,Sales,Digital Ads,6000,Digital Ads,OPEX,Indirect,30362.52,27386.54,30298.11,
2025-05-31,2025-05,May 25,Product B,Sales,Software,6000,Software,OPEX,Indirect,18729.66,18604.51,18734.65,
2025-05-31,2025-05,May 25,Product B,Sales,Travel,6000,Travel,OPEX,Indirect,37950.93,36451.67,37544.94,
2025-05-31,2025-05,May 25,Product B,Sales,Rent,6000,Rent,OPEX,Indirect,29665.02,31760.46,29534.63,
2025-05-31,2025-05,May 25,Product B,Sales,Utilities,6000,Utilities,OPEX,Indirect,27119.97,31829.27,26907.86,
2025-05-31,2025-05,May 25,Product B,Sales,Training,6000,Training,OPEX,Indirect,11409.1,11807.79,12774.01,
2025-06-30,2025-06,Jun 25,Product B,Sales,Salaries,6000,Salaries,OPEX,Indirect,10531.79,12157.8,10096.4,
2025-06-30,2025-06,Jun 25,Product B,Sales,Digital Ads,6000,Digital Ads,OPEX,Indirect,19153.08,19769.42,18242.79,
2025-06-30,2025-06,Jun 25,Product B,Sales,Software,6000,Software,OPEX,Indirect,21100.95,18547.79,20362.33,
2025-06-30,2025-06,Jun 25,Product B,Sales,Travel,6000,Travel,OPEX,Indirect,8890.6,8439.79,8943.41,
2025-06-30,2025-06,Jun 25,Product B,Sales,Rent,6000,Rent,OPEX,Indirect,16438.2,16398.95,15899.24,
2025-06-30,2025-06,Jun 25,Product B,Sales,Utilities,6000,Utilities,OPEX,Indirect,24138.23,22793.11,24723.82,
2025-06-30,2025-06,Jun 25,Product B,Sales,Training,6000,Training,OPEX,Indirect,10750.4,12770.33,11023.82,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Salaries,6000,Salaries,OPEX,Indirect,9244.99,10612.73,9142.56,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Digital Ads,6000,Digital Ads,OPEX,Indirect,17315.21,14228.52,17437.43,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Software,6000,Software,OPEX,Indirect,22514.59,25991.32,20364.72,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Travel,6000,Travel,OPEX,Indirect,32152.28,31907.98,31564.35,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Rent,6000,Rent,OPEX,Indirect,38127.16,40393.16,38404.78,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Utilities,6000,Utilities,OPEX,Indirect,26575.24,29308.91,25097.6,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Training,6000,Training,OPEX,Indirect,8929.61,9155.56,8850.93,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Salaries,6000,Salaries,OPEX,Indirect,27846.97,28857.0,27689.14,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Digital Ads,6000,Digital Ads,OPEX,Indirect,38152.66,37810.34,35977.56,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Software,6000,Software,OPEX,Indirect,28257.73,28647.46,28486.5,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Travel,6000,Travel,OPEX,Indirect,9045.0,9235.71,9628.37,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Rent,6000,Rent,OPEX,Indirect,13389.11,12448.59,13140.94,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Utilities,6000,Utilities,OPEX,Indirect,37556.94,45855.17,35182.53,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Training,6000,Training,OPEX,Indirect,28440.72,34336.2,27783.25,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Salaries,6000,Salaries,OPEX,Indirect,26605.34,23590.13,26292.52,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Digital Ads,6000,Digital Ads,OPEX,Indirect,44079.68,39568.02,45506.93,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Software,6000,Software,OPEX,Indirect,8637.62,9694.36,9138.64,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Travel,6000,Travel,OPEX,Indirect,11695.89,11461.82,12134.35,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Rent,6000,Rent,OPEX,Indirect,6932.52,5585.61,6971.99,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Utilities,6000,Utilities,OPEX,Indirect,24142.07,25992.59,24542.28,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Training,6000,Training,OPEX,Indirect,30950.14,28370.88,28447.88,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Salaries,6000,Salaries,OPEX,Indirect,33180.55,31022.47,32029.11,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Digital Ads,6000,Digital Ads,OPEX,Indirect,34951.84,38415.06,36297.3,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Software,6000,Software,OPEX,Indirect,35635.3,34590.5,35343.51,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Travel,6000,Travel,OPEX,Indirect,17845.26,19035.71,17431.43,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Rent,6000,Rent,OPEX,Indirect,19232.59,22704.86,18596.88,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Utilities,6000,Utilities,OPEX,Indirect,27959.29,29250.23,28091.35,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Training,6000,Training,OPEX,Indirect,18664.53,17372.87,18245.06,
2025-05-31,2025-05,May 25,Product B,Marketing,Salaries,6000,Salaries,OPEX,Indirect,16691.76,15117.8,16260.87,
2025-05-31,2025-05,May 25,Product B,Marketing,Digital Ads,6000,Digital Ads,OPEX,Indirect,21612.67,23065.9,21334.39,
2025-05-31,2025-05,May 25,Product B,Marketing,Software,6000,Software,OPEX,Indirect,15962.52,15465.23,16736.55,
2025-05-31,2025-05,May 25,Product B,Marketing,Travel,6000,Travel,OPEX,Indirect,18549.97,16645.57,18650.79,
2025-05-31,2025-05,May 25,Product B,Marketing,Rent,6000,Rent,OPEX,Indirect,23566.27,24353.39,21944.86,
2025-05-31,2025-05,May 25,Product B,Marketing,Utilities,6000,Utilities,OPEX,Indirect,12893.09,12242.49,12548.97,
2025-05-31,2025-05,May 25,Product B,Marketing,Training,6000,Training,OPEX,Indirect,5568.01,4590.85,5785.12,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Salaries,6000,Salaries,OPEX,Indirect,18105.98,14758.4,18376.59,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Digital Ads,6000,Digital Ads,OPEX,Indirect,35484.89,35523.96,35278.61,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Software,6000,Software,OPEX,Indirect,44905.76,35937.06,50505.35,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Travel,6000,Travel,OPEX,Indirect,9401.36,10496.24,8933.32,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Rent,6000,Rent,OPEX,Indirect,20090.88,21427.31,20322.6,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Utilities,6000,Utilities,OPEX,Indirect,40359.39,39546.35,42571.21,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Training,6000,Training,OPEX,Indirect,8131.09,7482.63,7706.13,
2025-01-31,2025-01,Jan 25,Product B,IT,Salaries,6000,Salaries,OPEX,Indirect,9004.42,9853.93,9443.83,
2025-01-31,2025-01,Jan 25,Product B,IT,Digital Ads,6000,Digital Ads,OPEX,Indirect,10753.56,12519.46,10884.43,
2025-01-31,2025-01,Jan 25,Product B,IT,Software,6000,Software,OPEX,Indirect,29575.18,29358.63,29761.75,
2025-01-31,2025-01,Jan 25,Product B,IT,Travel,6000,Travel,OPEX,Indirect,23428.47,19299.52,24169.83,
2025-01-31,2025-01,Jan 25,Product B,IT,Rent,6000,Rent,OPEX,Indirect,28186.4,24512.9,26414.35,
2025-01-31,2025-01,Jan 25,Product B,IT,Utilities,6000,Utilities,OPEX,Indirect,12602.81,12700.49,12963.41,
2025-01-31,2025-01,Jan 25,Product B,IT,Training,6000,Training,OPEX,Indirect,18114.89,15781.08,16398.46,
2025-02-28,2025-02,Feb 25,Product B,IT,Salaries,6000,Salaries,OPEX,Indirect,4377.76,3683.17,4260.18,
2025-02-28,2025-02,Feb 25,Product B,IT,Digital Ads,6000,Digital Ads,OPEX,Indirect,10378.0,10758.56,10841.79,
2025-02-28,2025-02,Feb 25,Product B,IT,Software,6000,Software,OPEX,Indirect,31592.12,31584.85,32071.48,
2025-02-28,2025-02,Feb 25,Product B,IT,Travel,6000,Travel,OPEX,Indirect,28620.71,27256.55,28144.97,
2025-02-28,2025-02,Feb 25,Product B,IT,Rent,6000,Rent,OPEX,Indirect,15600.01,15424.01,15082.73,
2025-02-28,2025-02,Feb 25,Product B,IT,Utilities,6000,Utilities,OPEX,Indirect,30791.71,34408.53,30912.75,
2025-02-28,2025-02,Feb 25,Product B,IT,Training,6000,Training,OPEX,Indirect,22664.99,21140.68,21071.07,
2025-03-31,2025-03,Mar 25,Product B,IT,Salaries,6000,Salaries,OPEX,Indirect,10047.88,9554.85,10068.57,
2025-03-31,2025-03,Mar 25,Product B,IT,Digital Ads,6000,Digital Ads,OPEX,Indirect,32969.77,28225.61,33866.34,
2025-03-31,2025-03,Mar 25,Product B,IT,Software,6000,Software,OPEX,Indirect,30272.19,30268.12,26889.22,
2025-03-31,2025-03,Mar 25,Product B,IT,Travel,6000,Travel,OPEX,Indirect,15422.21,18338.71,16834.08,
2025-03-31,2025-03,Mar 25,Product B,IT,Rent,6000,Rent,OPEX,Indirect,13131.03,11993.37,13278.29,
2025-03-31,2025-03,Mar 25,Product B,IT,Utilities,6000,Utilities,OPEX,Indirect,22110.12,20315.89,23103.47,
2025-03-31,2025-03,Mar 25,Product B,IT,Training,6000,Training,OPEX,Indirect,21943.42,18387.48,21601.5,
2025-04-30,2025-04,Apr 25,Product B,IT,Salaries,6000,Salaries,OPEX,Indirect,12088.33,13797.4,12726.82,
2025-04-30,2025-04,Apr 25,Product B,IT,Digital Ads,6000,Digital Ads,OPEX,Indirect,17820.27,14041.74,19086.96,
2025-04-30,2025-04,Apr 25,Product B,IT,Software,6000,Software,OPEX,Indirect,26536.44,31767.29,28215.09,
2025-04-30,2025-04,Apr 25,Product B,IT,Travel,6000,Travel,OPEX,Indirect,26878.93,26452.84,27184.22,
2025-04-30,2025-04,Apr 25,Product B,IT,Rent,6000,Rent,OPEX,Indirect,26821.87,29158.69,28389.97,
2025-04-30,2025-04,Apr 25,Product B,IT,Utilities,6000,Utilities,OPEX,Indirect,8213.77,7923.43,7180.44,
2025-04-30,2025-04,Apr 25,Product B,IT,Training,6000,Training,OPEX,Indirect,17660.97,18786.8,17761.46,
2025-05-31,2025-05,May 25,Product B,IT,Salaries,6000,Salaries,OPEX,Indirect,15038.23,12748.05,15017.6,
2025-05-31,2025-05,May 25,Product B,IT,Digital Ads,6000,Digital Ads,OPEX,Indirect,27006.69,27098.5,24846.23,
2025-05-31,2025-05,May 25,Product B,IT,Software,6000,Software,OPEX,Indirect,32675.47,40640.71,32622.42,
2025-05-31,2025-05,May 25,Product B,IT,Travel,6000,Travel,OPEX,Indirect,10484.1,10445.42,10177.95,
2025-05-31,2025-05,May 25,Product B,IT,Rent,6000,Rent,OPEX,Indirect,28651.82,25955.36,28472.68,
2025-05-31,2025-05,May 25,Product B,IT,Utilities,6000,Utilities,OPEX,Indirect,38548.98,38133.9,41527.34,
2025-05-31,2025-05,May 25,Product B,IT,Training,6000,Training,OPEX,Indirect,24960.23,21002.44,24402.28,
2025-06-30,2025-06,Jun 25,Product B,IT,Salaries,6000,Salaries,OPEX,Indirect,10760.58,11047.22,11505.06,
2025-06-30,2025-06,Jun 25,Product B,IT,Digital Ads,6000,Digital Ads,OPEX,Indirect,20633.92,20487.72,23099.9,
2025-06-30,2025-06,Jun 25,Product B,IT,Software,6000,Software,OPEX,Indirect,17252.99,14747.75,19263.85,
2025-06-30,2025-06,Jun 25,Product B,IT,Travel,6000,Travel,OPEX,Indirect,17959.76,20651.61,18577.3,
2025-06-30,2025-06,Jun 25,Product B,IT,Rent,6000,Rent,OPEX,Indirect,23399.09,22653.98,22857.96,
2025-06-30,2025-06,Jun 25,Product B,IT,Utilities,6000,Utilities,OPEX,Indirect,25306.83,24485.68,26242.71,
2025-06-30,2025-06,Jun 25,Product B,IT,Training,6000,Training,OPEX,Indirect,8179.14,7765.78,8227.67,
2025-01-31,2025-01,Jan 25,Product B,HR,Salaries,6000,Salaries,OPEX,Indirect,13831.16,12783.93,14562.26,
2025-01-31,2025-01,Jan 25,Product B,HR,Digital Ads,6000,Digital Ads,OPEX,Indirect,27243.93,23237.79,29288.91,
2025-01-31,2025-01,Jan 25,Product B,HR,Software,6000,Software,OPEX,Indirect,6032.29,5908.94,6036.28,
2025-01-31,2025-01,Jan 25,Product B,HR,Travel,6000,Travel,OPEX,Indirect,29945.42,26923.51,30354.11,
2025-01-31,2025-01,Jan 25,Product B,HR,Rent,6000,Rent,OPEX,Indirect,25336.4,21598.25,25788.82,
2025-01-31,2025-01,Jan 25,Product B,HR,Utilities,6000,Utilities,OPEX,Indirect,11012.82,11196.66,10960.02,
2025-01-31,2025-01,Jan 25,Product B,HR,Training,6000,Training,OPEX,Indirect,26182.32,30140.16,26026.5,
2025-02-28,2025-02,Feb 25,Product B,HR,Salaries,6000,Salaries,OPEX,Indirect,9398.71,9625.24,9223.18,
2025-02-28,2025-02,Feb 25,Product B,HR,Digital Ads,6000,Digital Ads,OPEX,Indirect,10277.63,11374.02,11009.17,
2025-02-28,2025-02,Feb 25,Product B,HR,Software,6000,Software,OPEX,Indirect,9911.39,8836.76,9873.84,
2025-02-28,2025-02,Feb 25,Product B,HR,Travel,6000,Travel,OPEX,Indirect,23328.7,22092.21,22775.21,
2025-02-28,2025-02,Feb 25,Product B,HR,Rent,6000,Rent,OPEX,Indirect,7748.18,8843.89,7825.37,
2025-02-28,2025-02,Feb 25,Product B,HR,Utilities,6000,Utilities,OPEX,Indirect,30704.19,29635.44,30710.53,
2025-02-28,2025-02,Feb 25,Product B,HR,Training,6000,Training,OPEX,Indirect,14590.97,18227.11,13974.26,
2025-03-31,2025-03,Mar 25,Product B,HR,Salaries,6000,Salaries,OPEX,Indirect,30305.44,24591.91,31473.26,
2025-03-31,2025-03,Mar 25,Product B,HR,Digital Ads,6000,Digital Ads,OPEX,Indirect,28644.14,28613.43,26173.08,
2025-03-31,2025-03,Mar 25,Product B,HR,Software,6000,Software,OPEX,Indirect,16924.2,15976.95,15985.92,
2025-03-31,2025-03,Mar 25,Product B,HR,Travel,6000,Travel,OPEX,Indirect,6809.98,6425.22,7061.72,
2025-03-31,2025-03,Mar 25,Product B,HR,Rent,6000,Rent,OPEX,Indirect,31969.65,32560.76,33519.24,
2025-03-31,2025-03,Mar 25,Product B,HR,Utilities,6000,Utilities,OPEX,Indirect,21799.01,24251.08,20944.33,
2025-03-31,2025-03,Mar 25,Product B,HR,Training,6000,Training,OPEX,Indirect,6636.97,7695.02,6419.11,
2025-04-30,2025-04,Apr 25,Product B,HR,Salaries,6000,Salaries,OPEX,Indirect,27567.18,24206.13,26847.35,
2025-04-30,2025-04,Apr 25,Product B,HR,Digital Ads,6000,Digital Ads,OPEX,Indirect,33621.4,33336.09,33696.47,
2025-04-30,2025-04,Apr 25,Product B,HR,Software,6000,Software,OPEX,Indirect,33459.11,28265.57,32099.04,
2025-04-30,2025-04,Apr 25,Product B,HR,Travel,6000,Travel,OPEX,Indirect,7384.42,8816.39,7672.23,
2025-04-30,2025-04,Apr 25,Product B,HR,Rent,6000,Rent,OPEX,Indirect,9855.0,9066.5,9779.49,
2025-04-30,2025-04,Apr 25,Product B,HR,Utilities,6000,Utilities,OPEX,Indirect,19443.97,20222.24,19624.33,
2025-04-30,2025-04,Apr 25,Product B,HR,Training,6000,Training,OPEX,Indirect,22595.87,23253.8,23224.73,
2025-05-31,2025-05,May 25,Product B,HR,Salaries,6000,Salaries,OPEX,Indirect,28764.76,26258.27,29296.48,
2025-05-31,2025-05,May 25,Product B,HR,Digital Ads,6000,Digital Ads,OPEX,Indirect,31087.24,31280.6,30117.93,
2025-05-31,2025-05,May 25,Product B,HR,Software,6000,Software,OPEX,Indirect,7538.49,8683.53,7940.17,
2025-05-31,2025-05,May 25,Product B,HR,Travel,6000,Travel,OPEX,Indirect,33250.16,32495.07,38290.49,
2025-05-31,2025-05,May 25,Product B,HR,Rent,6000,Rent,OPEX,Indirect,5499.02,5236.53,5601.39,
2025-05-31,2025-05,May 25,Product B,HR,Utilities,6000,Utilities,OPEX,Indirect,29088.47,35290.32,29436.29,
2025-05-31,2025-05,May 25,Product B,HR,Training,6000,Training,OPEX,Indirect,27109.04,28470.45,26927.37,
2025-06-30,2025-06,Jun 25,Product B,HR,Salaries,6000,Salaries,OPEX,Indirect,18293.39,24158.46,18052.39,
2025-06-30,2025-06,Jun 25,Product B,HR,Digital Ads,6000,Digital Ads,OPEX,Indirect,7550.31,7503.58,7756.68,
2025-06-30,2025-06,Jun 25,Product B,HR,Software,6000,Software,OPEX,Indirect,14278.18,13173.29,14521.22,
2025-06-30,2025-06,Jun 25,Product B,HR,Travel,6000,Travel,OPEX,Indirect,20802.98,18512.05,19566.88,
2025-06-30,2025-06,Jun 25,Product B,HR,Rent,6000,Rent,OPEX,Indirect,22880.66,25562.27,22925.63,
2025-06-30,2025-06,Jun 25,Product B,HR,Utilities,6000,Utilities,OPEX,Indirect,16474.9,18181.21,16620.8,
2025-06-30,2025-06,Jun 25,Product B,HR,Training,6000,Training,OPEX,Indirect,20266.97,17866.42,18748.94,
2025-01-31,2025-01,Jan 25,Product B,Finance,Salaries,6000,Salaries,OPEX,Indirect,14906.55,16140.97,13886.98,
2025-01-31,2025-01,Jan 25,Product B,Finance,Digital Ads,6000,Digital Ads,OPEX,Indirect,24385.44,23339.87,22724.73,
2025-01-31,2025-01,Jan 25,Product B,Finance,Software,6000,Software,OPEX,Indirect,11063.43,11177.94,10410.36,
2025-01-31,2025-01,Jan 25,Product B,Finance,Travel,6000,Travel,OPEX,Indirect,9984.52,8424.8,9881.46,
2025-01-31,2025-01,Jan 25,Product B,Finance,Rent,6000,Rent,OPEX,Indirect,25417.06,23667.34,26895.7,
2025-01-31,2025-01,Jan 25,Product B,Finance,Utilities,6000,Utilities,OPEX,Indirect,22855.55,24032.06,22463.76,
2025-01-31,2025-01,Jan 25,Product B,Finance,Training,6000,Training,OPEX,Indirect,6162.02,6916.91,5993.08,
2025-02-28,2025-02,Feb 25,Product B,Finance,Salaries,6000,Salaries,OPEX,Indirect,24042.1,26073.6,22809.72,
2025-02-28,2025-02,Feb 25,Product B,Finance,Digital Ads,6000,Digital Ads,OPEX,Indirect,18672.55,15721.71,19800.62,
2025-02-28,2025-02,Feb 25,Product B,Finance,Software,6000,Software,OPEX,Indirect,21328.58,24980.84,21419.62,
2025-02-28,2025-02,Feb 25,Product B,Finance,Travel,6000,Travel,OPEX,Indirect,16971.83,17491.34,16469.48,
2025-02-28,2025-02,Feb 25,Product B,Finance,Rent,6000,Rent,OPEX,Indirect,14501.84,15573.09,13448.45,
2025-02-28,2025-02,Feb 25,Product B,Finance,Utilities,6000,Utilities,OPEX,Indirect,6461.35,5627.61,6742.34,
2025-02-28,2025-02,Feb 25,Product B,Finance,Training,6000,Training,OPEX,Indirect,34552.57,39102.43,35833.23,
2025-03-31,2025-03,Mar 25,Product B,Finance,Salaries,6000,Salaries,OPEX,Indirect,6281.57,7121.03,6013.76,
2025-03-31,2025-03,Mar 25,Product B,Finance,Digital Ads,6000,Digital Ads,OPEX,Indirect,14632.18,15483.99,14878.7,
2025-03-31,2025-03,Mar 25,Product B,Finance,Software,6000,Software,OPEX,Indirect,25903.99,28615.67,26144.68,
2025-03-31,2025-03,Mar 25,Product B,Finance,Travel,6000,Travel,OPEX,Indirect,30353.98,25235.7,31820.28,
2025-03-31,2025-03,Mar 25,Product B,Finance,Rent,6000,Rent,OPEX,Indirect,13611.5,12553.95,14730.57,
2025-03-31,2025-03,Mar 25,Product B,Finance,Utilities,6000,Utilities,OPEX,Indirect,15120.51,15315.47,14294.79,
2025-03-31,2025-03,Mar 25,Product B,Finance,Training,6000,Training,OPEX,Indirect,23282.39,21912.1,23742.39,
2025-04-30,2025-04,Apr 25,Product B,Finance,Salaries,6000,Salaries,OPEX,Indirect,8079.76,7776.24,7749.1,
2025-04-30,2025-04,Apr 25,Product B,Finance,Digital Ads,6000,Digital Ads,OPEX,Indirect,22095.85,21625.27,21679.13,
2025-04-30,2025-04,Apr 25,Product B,Finance,Software,6000,Software,OPEX,Indirect,7713.88,8603.53,6900.08,
2025-04-30,2025-04,Apr 25,Product B,Finance,Travel,6000,Travel,OPEX,Indirect,15187.3,18365.01,15770.95,
2025-04-30,2025-04,Apr 25,Product B,Finance,Rent,6000,Rent,OPEX,Indirect,27617.86,25163.69,29011.32,
2025-04-30,2025-04,Apr 25,Product B,Finance,Utilities,6000,Utilities,OPEX,Indirect,24857.52,23646.06,23579.22,
2025-04-30,2025-04,Apr 25,Product B,Finance,Training,6000,Training,OPEX,Indirect,24963.86,23481.76,25655.3,
2025-05-31,2025-05,May 25,Product B,Finance,Salaries,6000,Salaries,OPEX,Indirect,6391.2,6730.36,6371.73,
2025-05-31,2025-05,May 25,Product B,Finance,Digital Ads,6000,Digital Ads,OPEX,Indirect,17944.95,19129.86,19794.89,
2025-05-31,2025-05,May 25,Product B,Finance,Software,6000,Software,OPEX,Indirect,36253.65,49690.03,37188.92,
2025-05-31,2025-05,May 25,Product B,Finance,Travel,6000,Travel,OPEX,Indirect,22926.4,20150.56,22417.54,
2025-05-31,2025-05,May 25,Product B,Finance,Rent,6000,Rent,OPEX,Indirect,35062.06,34329.23,35304.38,
2025-05-31,2025-05,May 25,Product B,Finance,Utilities,6000,Utilities,OPEX,Indirect,27751.52,27212.96,26821.85,
2025-05-31,2025-05,May 25,Product B,Finance,Training,6000,Training,OPEX,Indirect,34838.12,28123.05,34292.64,
2025-06-30,2025-06,Jun 25,Product B,Finance,Salaries,6000,Salaries,OPEX,Indirect,25960.64,28795.86,26329.16,
2025-06-30,2025-06,Jun 25,Product B,Finance,Digital Ads,6000,Digital Ads,OPEX,Indirect,32380.29,29761.95,31957.3,
2025-06-30,2025-06,Jun 25,Product B,Finance,Software,6000,Software,OPEX,Indirect,12516.18,9684.16,12267.43,
2025-06-30,2025-06,Jun 25,Product B,Finance,Travel,6000,Travel,OPEX,Indirect,8815.99,8554.87,9031.09,
2025-06-30,2025-06,Jun 25,Product B,Finance,Rent,6000,Rent,OPEX,Indirect,10404.03,9969.34,10801.52,
2025-06-30,2025-06,Jun 25,Product B,Finance,Utilities,6000,Utilities,OPEX,Indirect,32416.89,26705.31,32040.26,
2025-06-30,2025-06,Jun 25,Product B,Finance,Training,6000,Training,OPEX,Indirect,17320.63,18441.56,16526.44,
2025-01-31,2025-01,Jan 25,Product B,Operations,Salaries,6000,Salaries,OPEX,Indirect,32408.3,35619.34,31102.71,
2025-01-31,2025-01,Jan 25,Product B,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,17027.33,15757.51,16580.86,
2025-01-31,2025-01,Jan 25,Product B,Operations,Software,6000,Software,OPEX,Indirect,15059.92,14958.82,13358.74,
2025-01-31,2025-01,Jan 25,Product B,Operations,Travel,6000,Travel,OPEX,Indirect,11961.41,12658.55,11194.77,
2025-01-31,2025-01,Jan 25,Product B,Operations,Rent,6000,Rent,OPEX,Indirect,30658.4,31773.51,30849.55,
2025-01-31,2025-01,Jan 25,Product B,Operations,Utilities,6000,Utilities,OPEX,Indirect,13018.77,10711.0,12638.69,
2025-01-31,2025-01,Jan 25,Product B,Operations,Training,6000,Training,OPEX,Indirect,4784.29,5143.23,4717.5,
2025-02-28,2025-02,Feb 25,Product B,Operations,Salaries,6000,Salaries,OPEX,Indirect,32389.02,33266.87,32915.16,
2025-02-28,2025-02,Feb 25,Product B,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,17542.19,17387.52,17915.95,
2025-02-28,2025-02,Feb 25,Product B,Operations,Software,6000,Software,OPEX,Indirect,26436.08,21521.32,25760.86,
2025-02-28,2025-02,Feb 25,Product B,Operations,Travel,6000,Travel,OPEX,Indirect,12333.38,11155.77,11687.67,
2025-02-28,2025-02,Feb 25,Product B,Operations,Rent,6000,Rent,OPEX,Indirect,22606.2,20154.2,22312.06,
2025-02-28,2025-02,Feb 25,Product B,Operations,Utilities,6000,Utilities,OPEX,Indirect,28622.45,29992.83,29803.04,
2025-02-28,2025-02,Feb 25,Product B,Operations,Training,6000,Training,OPEX,Indirect,19800.89,16199.44,18565.68,
2025-03-31,2025-03,Mar 25,Product B,Operations,Salaries,6000,Salaries,OPEX,Indirect,29474.8,31220.06,29415.34,
2025-03-31,2025-03,Mar 25,Product B,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,25714.43,26113.75,25254.06,
2025-03-31,2025-03,Mar 25,Product B,Operations,Software,6000,Software,OPEX,Indirect,26649.99,27018.18,27908.42,
2025-03-31,2025-03,Mar 25,Product B,Operations,Travel,6000,Travel,OPEX,Indirect,19131.89,19150.24,19021.56,
2025-03-31,2025-03,Mar 25,Product B,Operations,Rent,6000,Rent,OPEX,Indirect,24467.18,32730.58,24926.26,
2025-03-31,2025-03,Mar 25,Product B,Operations,Utilities,6000,Utilities,OPEX,Indirect,26509.72,32481.2,27560.17,
2025-03-31,2025-03,Mar 25,Product B,Operations,Training,6000,Training,OPEX,Indirect,38527.07,36951.02,38733.49,
2025-04-30,2025-04,Apr 25,Product B,Operations,Salaries,6000,Salaries,OPEX,Indirect,24262.08,22365.64,24383.6,
2025-04-30,2025-04,Apr 25,Product B,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,23801.27,29462.91,23856.62,
2025-04-30,2025-04,Apr 25,Product B,Operations,Software,6000,Software,OPEX,Indirect,19575.17,22173.21,19253.24,
2025-04-30,2025-04,Apr 25,Product B,Operations,Travel,6000,Travel,OPEX,Indirect,32486.64,30388.14,32425.32,
2025-04-30,2025-04,Apr 25,Product B,Operations,Rent,6000,Rent,OPEX,Indirect,20285.86,25010.52,21017.4,
2025-04-30,2025-04,Apr 25,Product B,Operations,Utilities,6000,Utilities,OPEX,Indirect,11046.03,11359.28,10525.12,
2025-04-30,2025-04,Apr 25,Product B,Operations,Training,6000,Training,OPEX,Indirect,33619.04,34029.82,31244.46,
2025-05-31,2025-05,May 25,Product B,Operations,Salaries,6000,Salaries,OPEX,Indirect,13253.65,14035.28,14621.36,
2025-05-31,2025-05,May 25,Product B,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,7153.89,8373.84,7488.84,
2025-05-31,2025-05,May 25,Product B,Operations,Software,6000,Software,OPEX,Indirect,14949.37,16914.66,15360.8,
2025-05-31,2025-05,May 25,Product B,Operations,Travel,6000,Travel,OPEX,Indirect,20922.65,15555.99,20689.55,
2025-05-31,2025-05,May 25,Product B,Operations,Rent,6000,Rent,OPEX,Indirect,26370.75,24791.87,27543.38,
2025-05-31,2025-05,May 25,Product B,Operations,Utilities,6000,Utilities,OPEX,Indirect,37784.27,41748.64,39827.22,
2025-05-31,2025-05,May 25,Product B,Operations,Training,6000,Training,OPEX,Indirect,30755.73,31086.08,30390.88,
2025-06-30,2025-06,Jun 25,Product B,Operations,Salaries,6000,Salaries,OPEX,Indirect,13124.93,12680.76,13283.38,
2025-06-30,2025-06,Jun 25,Product B,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,29504.01,33056.8,31096.22,
2025-06-30,2025-06,Jun 25,Product B,Operations,Software,6000,Software,OPEX,Indirect,29302.77,28446.45,31239.89,
2025-06-30,2025-06,Jun 25,Product B,Operations,Travel,6000,Travel,OPEX,Indirect,29363.12,29932.27,31782.81,
